0.000000e+00 0.000000e+00
1.000000e-01 4.253491e-03
2.000000e-01 7.715528e-03
3.000000e-01 1.049658e-02
4.000000e-01 1.269341e-02
5.000000e-01 1.439066e-02
6.000000e-01 1.566229e-02
7.000000e-01 1.657281e-02
8.000000e-01 1.717842e-02
9.000000e-01 1.752796e-02
