0.000000e+00,1.000000e+00
1.000000e-01,9.090909e-01
2.000000e-01,8.264463e-01
3.000000e-01,7.513148e-01
4.000000e-01,6.830135e-01
5.000000e-01,6.209213e-01
6.000000e-01,5.644739e-01
7.000000e-01,5.131581e-01
8.000000e-01,4.665074e-01
9.000000e-01,4.240976e-01
