0.000000e+00 1.000000e+00
1.428571e-01 8.750000e-01
2.857143e-01 7.656250e-01
4.285714e-01 6.699219e-01
5.714286e-01 5.861816e-01
7.142857e-01 5.129089e-01
8.571429e-01 4.487953e-01
